clientsid,cli_no,date,cli_name,address,phone,rep_no,branch_no,birth_date,last_trade,addr,city,state,zip,lname,fname,middle,soc_sec,employer,empaddr,nocontact,customerid,lastmodify,addr2,longname,acct_type,inact_date,nac_date,jtsoc_sec,jtname,jtdob,closed,rap,cru_date,m_addr,m_addr2,m_city,m_state,m_zip
NULL,"999989294",2003/03/08 00:00:00,"PENS, RAYMOND","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","ROCHESTER","NH","03867-","PENS","RAYMOND",NULL,"999-98-9294",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"99999363R",2003/04/14 00:00:00,"PENN, RUTH E","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,1926/04/14 00:00:00,2000/04/04 00:00:00,"999 HARRIS TIME PKWY OLYMPIA W","DOVER","NH","03820-","PENN","RUTH E",NULL,"999-99-363R",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999902625",2003/03/08 00:00:00,"GLASS, LIONEL","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","DOVER","NH","03820-","GLASS","LIONEL",NULL,"999-90-2625",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999903896",2003/03/08 00:00:00,"BROWN, ROSEMARY","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W",NULL,"NH",NULL,"BROWN","ROSEMARY",NULL,"999-90-3896",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999904233",2002/11/11 00:00:00,"BLACK, RALPH W","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","PORTSMOUTH","NH","03801-","BLACK","RALPH W",NULL,"999-90-4233",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999904395",2003/03/08 00:00:00,"DUTCHESS, HELENA","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","KITTERY POINT","ME","03905-","DUTCHESS","HELENA",NULL,"999-90-4395",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999904867",2003/03/08 00:00:00,"SINGER, CHARLES","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","GREENLAND","NH","03840-","SINGER","CHARLES",NULL,"999-90-4867",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999905119",2002/11/17 00:00:00,"SCREAMER, MARGARET","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","MARSHFIELD","MA","02050-","SCREAMER","MARGARET",NULL,"999-90-5119",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999906401",2003/03/08 00:00:00,"MEDALS, LAURETTE","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","SOMERSWORTH","NH","03878-","MEDALS","LAURETTE",NULL,"999-90-6401",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999906710",2003/03/09 00:00:00,"WALLACE, THOMAS","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","EXETER","NH","03833-","WALLACE","THOMAS",NULL,"999-90-6710",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999906807",2003/03/09 00:00:00,"WINDOWS, THELMA","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","ELIOT","ME","03904-","WINDOWS","THELMA",NULL,"999-90-6807",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999906840",2003/03/09 00:00:00,"CUPS, GEORGE","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","ZEPHYRILLS","FL","33540-","CUPS","GEORGE",NULL,"999-90-6840",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999922562",2003/03/09 00:00:00,"COFFEE, HARRY","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","SEABROOK","NH","03874-","COFFEE","HARRY",NULL,"999-92-2562",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999922655",2003/03/09 00:00:00,"ERASER, JANET","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","BRADENTON","FL","34203-","ERASER","JANET",NULL,"999-92-2655",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999923380",2003/01/02 00:00:00,"BOZ, ROBERT P","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,1931/07/12 00:00:00,NULL,"123 SKYWOOD DRIVE NORTH PARK O","MANCHESTER","NH","03104-3810","BOZ","ROBERT P",NULL,"999-92-3380",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999924323",2003/03/09 00:00:00,"ZINGER, MAURICE","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","KITTERY","NH","03904-","ZINGER","MAURICE",NULL,"999-92-4323",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999924443",2003/03/09 00:00:00,"LASTLY, WILLIAM","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","KITTERY","ME","03904-","LASTLY","WILLIAM",NULL,"999-92-4443",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999924516",2003/03/09 00:00:00,"WINTERS, ALFRED","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","GONIC","NH","03839-","WINTERS","ALFRED",NULL,"999-92-4516",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999924840",2003/03/09 00:00:00,"HALEY, BARBARA","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","ROCHESTER","NH","03867-","HALEY","BARBARA",NULL,"999-92-4840",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999925326",2003/03/09 00:00:00,"JULES, JOHN","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","DOVER","NH","03820-","JULES","JOHN",NULL,"999-92-5326",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999927476",2003/03/09 00:00:00,"SAMS, ROBERT","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","DOVER","NH","03820-","SAMS","ROBERT",NULL,"999-92-7476",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999928394",2003/03/09 00:00:00,"DINGY, ARTHUR","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","DOVER","NH","03820-","DINGY","ARTHUR",NULL,"999-92-8394",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999940293",2002/11/17 00:00:00,"DASTERD, JOAN","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","EXETER","NH","03833-","DASTERD","JOAN",NULL,"999-94-0293",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999940375",2003/03/09 00:00:00,"BASLEY, MARION","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","SOUTH BERWICK","ME","03908-","BASLEY","MARION",NULL,"999-94-0375",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999940439",2002/11/16 00:00:00,"LUNG, THEODORE","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","EXETER","NH","03833-","LUNG","THEODORE",NULL,"999-94-0439",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"99990439J",2002/11/17 00:00:00,"HEART, THEODORE","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","EXETER","NH","03833-","HEART","THEODORE",NULL,"999-90-439J",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999940731",2003/04/03 00:00:00,"FOOT, PAUL","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O",NULL,"NH",NULL,"FOOT","PAUL",NULL,"999-94-0731",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999942866",2003/04/03 00:00:00,"HANDS, HERBERT","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W",NULL,"NH",NULL,"HANDS","HERBERT",NULL,"999-94-2866",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999942984",2003/04/03 00:00:00,"WILLIS, LUCILLE","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O",NULL,"NH",NULL,"WILLIS","LUCILLE",NULL,"999-94-2984",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999943388",2003/04/03 00:00:00,"FRANKS, CHARLES","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W",NULL,"NC",NULL,"FRANKS","CHARLES",NULL,"999-94-3388",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"99993697J",2003/01/05 00:00:00,"PARKS, MAUREEN M","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","DOVER","NH","03820-4349","PARKS","MAUREEN M",NULL,"999-93-697J",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999943754",2003/04/03 00:00:00,"TIM, MADELINE","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W",NULL,"NH",NULL,"TIM","MADELINE",NULL,"999-94-3754",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999943786",2003/04/03 00:00:00,"JOHNS, OLIVER L","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O",NULL,"NH",NULL,"JOHNS","OLIVER L",NULL,"999-94-3786",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999944014",2003/04/03 00:00:00,"LONGLY, GRACE J","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W",NULL,"NH",NULL,"LONGLY","GRACE J",NULL,"999-94-4014",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999944139",2003/02/10 00:00:00,"DEARBORN, ANITA","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,1934/07/15 00:00:00,NULL,"123 SKYWOOD DRIVE NORTH PARK O","BARRINGTON","NH","03825-","DEARBORN","ANITA",NULL,"999-94-4139",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999946210",2003/04/03 00:00:00,"DEADERS, GERARD","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W",NULL,"NH",NULL,"DEADERS","GERARD",NULL,"999-94-6210",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999946934",2003/04/03 00:00:00,"POLLIS, JOYCE","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O",NULL,"NH",NULL,"POLLIS","JOYCE",NULL,"999-94-6934",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999948667",2003/04/03 00:00:00,"JACKS, ARTHUR T","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W",NULL,"NH",NULL,"JACKS","ARTHUR T",NULL,"999-94-8667",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"99994092J",2002/10/28 00:00:00,"QUERTY, RICHARD S","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,1937/05/22 00:00:00,NULL,"123 SKYWOOD DRIVE NORTH PARK O","CAMPTON","NH","03223-0509","QUERTY","RICHARD S",NULL,"999-94-092J",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999964191",2002/11/11 00:00:00,"WITRES, ARMOND JOSEPH","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","SANBORNVILLE","NH","03872-","WITRES","ARMOND JOSEPH",NULL,"999-96-4191",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999965458",2002/11/11 00:00:00,"KOLS, PETER H","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","MERRIMACK","NH","03054-4014","KOLS","PETER H",NULL,"999-96-5458",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999967544",2003/04/03 00:00:00,"WALLACE, PETER","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W",NULL,"NH",NULL,"WALLACE","PETER",NULL,"999-96-7544",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999969091",2002/10/21 00:00:00,"HACKMAN, EDWIN A","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,1936/09/18 00:00:00,NULL,"123 SKYWOOD DRIVE NORTH PARK O","KITTERY POINT","ME","03905-5646","HACKMAN","EDWIN A",NULL,"999-96-9091",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999980106",2003/02/28 00:00:00,"JUJU, EVERETT","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","DOVER","NH","03820-6006","JUJU","EVERETT",NULL,"999-98-0106",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"99990106J",2003/03/01 00:00:00,"LEE, EVERETT","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,1937/04/26 00:00:00,NULL,"123 SKYWOOD DRIVE NORTH PARK O","DOVER","NH","03820-6006","LEE","EVERETT",NULL,"999-90-106J",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999980137",2002/10/28 00:00:00,"POLINE, THEDORE W","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","EXETER","NH","03833-","POLINE","THEDORE W",NULL,"999-98-0137",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999980240",2002/11/17 00:00:00,"AUILE, ELIZABETH","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","NEW CASTLE","NH","03854-","AUILE","ELIZABETH",NULL,"999-98-0240",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"99991157J",2002/12/30 00:00:00,"KEWEUI, AMEDEO","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W","PORTSMOUTH","NH","03801-4437","KEWEUI","AMEDEO",NULL,"999-91-157J",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999982302",2003/02/06 00:00:00,"RESTE, ANITA","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","SOMERSWORTH","NH","03878-","RESTE","ANITA",NULL,"999-98-2302",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999982303",2003/04/03 00:00:00,"RAINDEER, ANITA T","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W",NULL,"NH",NULL,"RAINDEER","ANITA T",NULL,"999-98-2303",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999982357",2002/11/17 00:00:00,"WOOD, MURIEL","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","ROLLINGSFORD","NH","03869-","WOOD","MURIEL",NULL,"999-98-2357",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999982422",2003/04/03 00:00:00,"DESK, JOYCE M","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W",NULL,"NH",NULL,"DESK","JOYCE M",NULL,"999-98-2422",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999982508",2003/04/03 00:00:00,"CHAIR, PAUL A","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O",NULL,"NH",NULL,"CHAIR","PAUL A",NULL,"999-98-2508",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999983986",2003/02/21 00:00:00,"PENS, ARTHUR F","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,1939/12/26 00:00:00,NULL,"999 HARRIS TIME PKWY OLYMPIA W","DOVER","NH","03820-4580","PENS","ARTHUR F",NULL,"999-98-3986",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999987452",2003/04/03 00:00:00,"PENN, KENNETH","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O",NULL,"NH",NULL,"PENN","KENNETH",NULL,"999-98-7452",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999988123",2003/04/03 00:00:00,"GLASS, ALLEN E","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,NULL,NULL,"999 HARRIS TIME PKWY OLYMPIA W",NULL,"NH",NULL,"GLASS","ALLEN E",NULL,"999-98-8123",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999988640",2002/12/07 00:00:00,"BROWN, JOAN T","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O","YORK","ME","03909-","BROWN","JOAN T",NULL,"999-98-8640",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999988664",2003/04/14 00:00:00,"BLACK, MARY E","999 HARRIS TIME PKWY OLYMPIA WA 01234","(800)123-1234",2,0,1938/03/03 00:00:00,2000/04/03 00:00:00,"999 HARRIS TIME PKWY OLYMPIA W","ROCHESTER","NH","03867-","BLACK","MARY E",NULL,"999-98-8664",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,"999901084",2003/04/03 00:00:00,"DUTCHESS, MARY A","123 SKYWOOD DRIVE NORTH PARK OH 12345","(800)123-1234",2,0,NULL,NULL,"123 SKYWOOD DRIVE NORTH PARK O",NULL,"NH",NULL,"DUTCHESS","MARY A",NULL,"999-90-1084",NULL,NULL,0,1,2018/07/31 09:27:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
